SNR,TPR,FPR,TTFD,Alpha (%),Feature,Window,Detection
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
0.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
2.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,0.0,0.0,108.0,5.0,CumSum_MSC-Per-M-Block,Fixed,Per-M-Block
